DMS_ID	MSA_path	perc_cov50	Neff/L
SPA_STAAU	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SPA_STAAU/SPA_STAAU_b06/align/SPA_STAAU_b06.a2m	0.9818	0.702
SPA_STAAU	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SPA_STAAU/SPA_STAAU_b05/align/SPA_STAAU_b05.a2m	0.9818	3.179
SPA_STAAU	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SPA_STAAU/SPA_STAAU_b02/align/SPA_STAAU_b02.a2m	0.9455	22.087
RS15_GEOSE	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RS15_GEOSE/RS15_GEOSE_b04/align/RS15_GEOSE_b04.a2m	1.0	79.642
SPIKE_SARS2	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SPIKE_SARS2/SPIKE_SARS2_b04/align/SPIKE_SARS2_b04.a2m	0.9372	0.058
SPIKE_SARS2	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SPIKE_SARS2/SPIKE_SARS2_b03/align/SPIKE_SARS2_b03.a2m	0.8374	0.073
PHOT_CHLRE	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/PHOT_CHLRE/PHOT_CHLRE_b08/align/PHOT_CHLRE_b08.a2m	0.9153	59.849
RS15_GEOSE	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RS15_GEOSE/RS15_GEOSE_b03/align/RS15_GEOSE_b03.a2m	1.0	82.842
SPG2_STRSG	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SPG2_STRSG/SPG2_STRSG_b03/align/SPG2_STRSG_b03.a2m	0.7321	19.892
SPG2_STRSG_daniel	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SPG2_STRSG_daniel/SPG2_STRSG_daniel_b03/align/SPG2_STRSG_daniel_b03.a2m	0.7321	19.892
PR40A_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/PR40A_HUMAN/PR40A_HUMAN_b03/align/PR40A_HUMAN_b03.a2m	0.8413	47.598
SOX30_MOUSE	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SOX30_MOUSE/SOX30_MOUSE_b09/align/SOX30_MOUSE_b09.a2m	0.9825	15.946
PKN1_MOUSE	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/PKN1_MOUSE/PKN1_MOUSE_b02/align/PKN1_MOUSE_b02.a2m	0.831	59.133
PR40A_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/PR40A_HUMAN/PR40A_HUMAN_b02/align/PR40A_HUMAN_b02.a2m	0.8095	53.655
SBI_STAAR	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SBI_STAAR/SBI_STAAR_b02/align/SBI_STAAR_b02.a2m	0.8393	81.534
NUSG_MYCTU	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/NUSG_MYCTU/NUSG_MYCTU_b04/align/NUSG_MYCTU_b04.a2m	0.9091	245.059
OPSD_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/OPSD_HUMAN/OPSD_HUMAN_b06/align/OPSD_HUMAN_b06.a2m	0.8678	6.152
Q53Z42_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/Q53Z42_HUMAN/Q53Z42_HUMAN_b08/align/Q53Z42_HUMAN_b08.a2m	0.9616	7.126
RFAH_ECOL6	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RFAH_ECOL6/RFAH_ECOL6_b04/align/RFAH_ECOL6_b04.a2m	0.9091	183.373
SHOC2_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SHOC2_HUMAN/SHOC2_HUMAN_b03/align/SHOC2_HUMAN_b03.a2m	0.7663	7.94
SOX2_MOUSE	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SOX2_MOUSE/SOX2_MOUSE_b02/align/SOX2_MOUSE_b02.a2m	0.7868	8.714
SPTN1_CHICK	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SPTN1_CHICK/SPTN1_CHICK_b09/align/SPTN1_CHICK_b09.a2m	0.9833	0.652
SPTN1_CHICK	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SPTN1_CHICK/SPTN1_CHICK_b08/align/SPTN1_CHICK_b08.a2m	0.9833	1.007
SQSTM_PONAB	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SQSTM_PONAB/SQSTM_PONAB_b09/align/SQSTM_PONAB_b09.a2m	1.0	3.899
SQSTM_PONAB	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SQSTM_PONAB/SQSTM_PONAB_b08/align/SQSTM_PONAB_b08.a2m	1.0	4.124
SQSTM_PONAB	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SQSTM_PONAB/SQSTM_PONAB_b07/align/SQSTM_PONAB_b07.a2m	1.0	5.064
SQSTM_PONAB	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SQSTM_PONAB/SQSTM_PONAB_b01/align/SQSTM_PONAB_b01.a2m	0.8	63.387
SQSTM_PONAB	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SQSTM_PONAB/SQSTM_PONAB_b06/align/SQSTM_PONAB_b06.a2m	0.975	30.158
SQSTM_PONAB	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SQSTM_PONAB/SQSTM_PONAB_b03/align/SQSTM_PONAB_b03.a2m	0.85	49.889
SR43C_ARATH	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SR43C_ARATH/SR43C_ARATH_b09/align/SR43C_ARATH_b09.a2m	0.8958	48.169
RAD_ANTMA	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RAD_ANTMA/RAD_ANTMA_b06/align/RAD_ANTMA_b06.a2m	0.8333	79.597
SR43C_ARATH	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SR43C_ARATH/SR43C_ARATH_b08/align/SR43C_ARATH_b08.a2m	0.8958	68.827
SQSTM_PONAB	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SQSTM_PONAB/SQSTM_PONAB_b02/align/SQSTM_PONAB_b02.a2m	0.85	54.181
NUSG_MYCTU	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/NUSG_MYCTU/NUSG_MYCTU_b03/align/NUSG_MYCTU_b03.a2m	0.9091	266.319
SQSTM_PONAB	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SQSTM_PONAB/SQSTM_PONAB_b05/align/SQSTM_PONAB_b05.a2m	0.875	71.84
SR43C_ARATH	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SR43C_ARATH/SR43C_ARATH_b07/align/SR43C_ARATH_b07.a2m	0.875	94.445
TCRG1_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/TCRG1_HUMAN/TCRG1_HUMAN_b09/align/TCRG1_HUMAN_b09.a2m	0.8378	42.62
RDRP_I33A0	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RDRP_I33A0/RDRP_I33A0_b06/align/RDRP_I33A0_b06.a2m	1.0	0.027
RFAH_ECOL6	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RFAH_ECOL6/RFAH_ECOL6_b01/align/RFAH_ECOL6_b01.a2m	0.8364	199.533
TCRG1_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/TCRG1_HUMAN/TCRG1_HUMAN_b08/align/TCRG1_HUMAN_b08.a2m	0.8108	65.127
RDRP_I33A0	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RDRP_I33A0/RDRP_I33A0_b05/align/RDRP_I33A0_b05.a2m	1.0	0.027
RD23A_MOUSE	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RD23A_MOUSE/RD23A_MOUSE_b06/align/RD23A_MOUSE_b06.a2m	0.8636	99.795
RDRP_I33A0	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RDRP_I33A0/RDRP_I33A0_b04/align/RDRP_I33A0_b04.a2m	1.0	0.135
RDRP_I33A0	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RDRP_I33A0/RDRP_I33A0_b02/align/RDRP_I33A0_b02.a2m	1.0	0.144
RFAH_ECOL6	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RFAH_ECOL6/RFAH_ECOL6_b02/align/RFAH_ECOL6_b02.a2m	0.8364	186.145
RDRP_I33A0	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RDRP_I33A0/RDRP_I33A0_b03/align/RDRP_I33A0_b03.a2m	1.0	0.146
RDRP_I33A0	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RDRP_I33A0/RDRP_I33A0_b01/align/RDRP_I33A0_b01.a2m	1.0	0.144
SR43C_ARATH	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SR43C_ARATH/SR43C_ARATH_b06/align/SR43C_ARATH_b06.a2m	0.8958	133.961
RPC1_BP434	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RPC1_BP434/RPC1_BP434_b09/align/RPC1_BP434_b09.a2m	0.9508	398.04
RNC_ECOLI	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RNC_ECOLI/RNC_ECOLI_b09/align/RNC_ECOLI_b09.a2m	0.9602	52.323
S22A1_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/S22A1_HUMAN/S22A1_HUMAN_b08/align/S22A1_HUMAN_b08.a2m	0.9403	8.189
SOX2_MOUSE	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SOX2_MOUSE/SOX2_MOUSE_b01/align/SOX2_MOUSE_b01.a2m	0.7837	10.833
Q53Z42_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/Q53Z42_HUMAN/Q53Z42_HUMAN_b07/align/Q53Z42_HUMAN_b07.a2m	0.9315	9.539
PAI1_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/PAI1_HUMAN/PAI1_HUMAN_b08/align/PAI1_HUMAN_b08.a2m	0.9279	17.149
SR43C_ARATH	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SR43C_ARATH/SR43C_ARATH_b05/align/SR43C_ARATH_b05.a2m	0.8958	169.796
UBE4B_MOUSE	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UBE4B_MOUSE/UBE4B_MOUSE_b08/align/UBE4B_MOUSE_b08.a2m	0.9855	11.814
UBE4B_MOUSE	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UBE4B_MOUSE/UBE4B_MOUSE_b09/align/UBE4B_MOUSE_b09.a2m	0.9855	8.184
UPI00001B07C3	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00001B07C3/UPI00001B07C3_b09/align/UPI00001B07C3_b09.a2m	0.9163	1.659
TNKS2_MOUSE	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/TNKS2_MOUSE/TNKS2_MOUSE_b09/align/TNKS2_MOUSE_b09.a2m	0.9831	1.692
Q53Z42_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/Q53Z42_HUMAN/Q53Z42_HUMAN_b06/align/Q53Z42_HUMAN_b06.a2m	0.926	10.272
TRIM5_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/TRIM5_HUMAN/TRIM5_HUMAN_b09/align/TRIM5_HUMAN_b09.a2m	0.9412	0.763
RFAH_ECOL6	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RFAH_ECOL6/RFAH_ECOL6_b03/align/RFAH_ECOL6_b03.a2m	0.8727	207.421
UBR5_RAT	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UBR5_RAT/UBR5_RAT_b09/align/UBR5_RAT_b09.a2m	0.9655	10.666
RDRP_I33A0	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RDRP_I33A0/RDRP_I33A0_b08/align/RDRP_I33A0_b08.a2m	1.0	0.027
UBR5_RAT	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UBR5_RAT/UBR5_RAT_b08/align/UBR5_RAT_b08.a2m	0.9655	12.896
UBR5_RAT	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UBR5_RAT/UBR5_RAT_b07/align/UBR5_RAT_b07.a2m	0.9655	14.997
UBR5_RAT	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UBR5_RAT/UBR5_RAT_b06/align/UBR5_RAT_b06.a2m	0.9655	16.574
UBR5_RAT	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UBR5_RAT/UBR5_RAT_b05/align/UBR5_RAT_b05.a2m	0.9655	17.806
UBR5_RAT	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UBR5_RAT/UBR5_RAT_b03/align/UBR5_RAT_b03.a2m	0.9655	26.882
UBR5_RAT	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UBR5_RAT/UBR5_RAT_b04/align/UBR5_RAT_b04.a2m	0.9655	19.883
THO1_YEAST	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/THO1_YEAST/THO1_YEAST_b09/align/THO1_YEAST_b09.a2m	0.8049	44.654
UBR5_RAT	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UBR5_RAT/UBR5_RAT_b02/align/UBR5_RAT_b02.a2m	0.9655	54.247
TNKS2_MOUSE	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/TNKS2_MOUSE/TNKS2_MOUSE_b08/align/TNKS2_MOUSE_b08.a2m	0.9492	20.27
RDRP_I33A0	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RDRP_I33A0/RDRP_I33A0_b07/align/RDRP_I33A0_b07.a2m	1.0	0.027
PHOT_CHLRE	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/PHOT_CHLRE/PHOT_CHLRE_b07/align/PHOT_CHLRE_b07.a2m	0.9153	93.802
THO1_YEAST	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/THO1_YEAST/THO1_YEAST_b08/align/THO1_YEAST_b08.a2m	0.7805	57.784
RDRP_I33A0	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RDRP_I33A0/RDRP_I33A0_b09/align/RDRP_I33A0_b09.a2m	1.0	0.027
THO1_YEAST	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/THO1_YEAST/THO1_YEAST_b07/align/THO1_YEAST_b07.a2m	0.7805	77.077
THO1_YEAST	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/THO1_YEAST/THO1_YEAST_b01/align/THO1_YEAST_b01.a2m	0.7805	255.744
SOX30_MOUSE	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SOX30_MOUSE/SOX30_MOUSE_b08/align/SOX30_MOUSE_b08.a2m	0.9825	49.718
Q53Z42_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/Q53Z42_HUMAN/Q53Z42_HUMAN_b05/align/Q53Z42_HUMAN_b05.a2m	0.926	11.563
UBE4B_MOUSE	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UBE4B_MOUSE/UBE4B_MOUSE_b07/align/UBE4B_MOUSE_b07.a2m	0.971	59.401
THO1_YEAST	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/THO1_YEAST/THO1_YEAST_b06/align/THO1_YEAST_b06.a2m	0.7805	109.71
SHOC2_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SHOC2_HUMAN/SHOC2_HUMAN_b04/align/SHOC2_HUMAN_b04.a2m	0.7491	12.65
THO1_YEAST	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/THO1_YEAST/THO1_YEAST_b05/align/THO1_YEAST_b05.a2m	0.7805	162.303
S22A1_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/S22A1_HUMAN/S22A1_HUMAN_b07/align/S22A1_HUMAN_b07.a2m	0.9331	10.463
UBE4B_MOUSE	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UBE4B_MOUSE/UBE4B_MOUSE_b06/align/UBE4B_MOUSE_b06.a2m	0.971	74.059
RD23A_MOUSE	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RD23A_MOUSE/RD23A_MOUSE_b01/align/RD23A_MOUSE_b01.a2m	0.7727	398.964
UBR5_RAT	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UBR5_RAT/UBR5_RAT_b01/align/UBR5_RAT_b01.a2m	0.8276	329.721
THO1_YEAST	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/THO1_YEAST/THO1_YEAST_b04/align/THO1_YEAST_b04.a2m	0.7561	216.616
SR43C_ARATH	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SR43C_ARATH/SR43C_ARATH_b04/align/SR43C_ARATH_b04.a2m	0.9167	203.337
RNC_ECOLI	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/RNC_ECOLI/RNC_ECOLI_b08/align/RNC_ECOLI_b08.a2m	0.9602	59.076
TRIM5_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/TRIM5_HUMAN/TRIM5_HUMAN_b08/align/TRIM5_HUMAN_b08.a2m	0.927	4.291
SQSTM_PONAB	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SQSTM_PONAB/SQSTM_PONAB_b04/align/SQSTM_PONAB_b04.a2m	0.8	137.808
SPTN1_CHICK	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SPTN1_CHICK/SPTN1_CHICK_b07/align/SPTN1_CHICK_b07.a2m	0.7667	43.945
S22A1_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/S22A1_HUMAN/S22A1_HUMAN_b06/align/S22A1_HUMAN_b06.a2m	0.9349	11.945
TNKS2_MOUSE	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/TNKS2_MOUSE/TNKS2_MOUSE_b07/align/TNKS2_MOUSE_b07.a2m	0.9492	47.56
UPI00001B07C3	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00001B07C3/UPI00001B07C3_b08/align/UPI00001B07C3_b08.a2m	0.7783	18.878
UPI00006C19FA	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00006C19FA/UPI00006C19FA_b09/align/UPI00006C19FA_b09.a2m	1.0	0.015
UPI0000D61944	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0000D61944/UPI0000D61944_b03/align/UPI0000D61944_b03.a2m	1.0	0.008
UPI0000D61944	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0000D61944/UPI0000D61944_b02/align/UPI0000D61944_b02.a2m	0.7878	0.458
UPI00006C19FA	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00006C19FA/UPI00006C19FA_b08/align/UPI00006C19FA_b08.a2m	1.0	0.015
UPI00006C19FA	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00006C19FA/UPI00006C19FA_b07/align/UPI00006C19FA_b07.a2m	1.0	0.015
UPI00006C19FA	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00006C19FA/UPI00006C19FA_b05/align/UPI00006C19FA_b05.a2m	1.0	0.015
UPI00006C19FA	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00006C19FA/UPI00006C19FA_b04/align/UPI00006C19FA_b04.a2m	1.0	0.015
UPI00006C19FA	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00006C19FA/UPI00006C19FA_b06/align/UPI00006C19FA_b06.a2m	1.0	0.015
UPI0000D61944	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0000D61944/UPI0000D61944_b09/align/UPI0000D61944_b09.a2m	1.0	0.004
UPI0000D61944	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0000D61944/UPI0000D61944_b06/align/UPI0000D61944_b06.a2m	1.0	0.004
UPI0000D61944	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0000D61944/UPI0000D61944_b07/align/UPI0000D61944_b07.a2m	1.0	0.004
UPI00015CE746	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00015CE746/UPI00015CE746_b04/align/UPI00015CE746_b04.a2m	0.8421	0.026
UPI00015CE746	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00015CE746/UPI00015CE746_b05/align/UPI00015CE746_b05.a2m	0.8421	0.026
UPI0000D61944	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0000D61944/UPI0000D61944_b05/align/UPI0000D61944_b05.a2m	1.0	0.004
UPI00015CE746	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00015CE746/UPI00015CE746_b03/align/UPI00015CE746_b03.a2m	0.8553	0.026
UPI0000D61944	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0000D61944/UPI0000D61944_b08/align/UPI0000D61944_b08.a2m	1.0	0.004
UPI00015CE746	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00015CE746/UPI00015CE746_b01/align/UPI00015CE746_b01.a2m	0.75	12.863
UPI0000D61944	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI0000D61944/UPI0000D61944_b04/align/UPI0000D61944_b04.a2m	1.0	0.004
SRC_HUMAN	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/SRC_HUMAN/SRC_HUMAN_b09/align/SRC_HUMAN_b09.a2m	0.8526	1.304
UPI00006C19FA	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI00006C19FA/UPI00006C19FA_b02/align/UPI00006C19FA_b02.a2m	0.803	8.11
UPI000195170D	/n/groups/marks/projects/marks_lab_and_oatml/ProteinGym/EVCouplings/EVCouplings_runs/alignment_runs/UPI000195170D/UPI000195170D_b03/align/UPI000195170D_b03.a2m	1.0	0.01
